,household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
164,1609,29019111451,154,1058997,1,1.5,412,-0.49,1146,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY, 
165,1722,28081026955,92,1058997,5,5.0,296,-4.95,1914,14,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY, 
166,1722,27517072604,45,1058997,4,4.0,31782,-3.96,2211,7,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY, 
167,1722,27709146477,61,1058997,3,3.0,296,-2.97,1651,9,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY, 
169,13,28282413676,108,1004906,1,1.99,323,0.0,1809,16,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
170,235,27924892324,79,1004906,1,1.99,388,0.0,1657,12,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
171,467,27069347081,8,1004906,1,1.99,296,0.0,2228,2,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
172,546,28391456214,117,1004906,1,1.99,327,0.0,1420,17,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
173,553,28675131170,133,1004906,1,1.99,447,0.0,1544,20,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
174,956,27774348934,67,1004906,1,1.99,370,0.0,1846,10,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
175,956,28601742169,128,1004906,1,1.99,370,0.0,1720,19,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
176,979,28106246501,94,1004906,1,1.0,368,-0.99,1700,14,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
177,979,28080982283,91,1004906,1,1.0,364,-0.99,2047,14,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
178,979,27950435823,82,1004906,1,1.99,364,0.0,1313,12,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
179,979,28282719578,108,1004906,1,1.99,370,0.0,2010,16,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
180,1065,28024130121,87,1004906,1,1.99,311,0.0,845,13,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
181,1065,28771426962,139,1004906,1,1.99,311,0.0,1909,21,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
182,1557,28110836165,95,1004906,1,1.0,375,-0.99,1131,14,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
183,1557,28270983003,107,1004906,1,1.99,375,0.0,1745,16,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
184,1609,27673041405,58,1004906,1,1.0,412,-0.99,1211,9,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
185,1708,28110692505,95,1004906,5,5.0,327,-4.95,1703,14,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
186,1760,28235116599,101,1004906,1,1.99,31862,0.0,1558,15,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
187,1770,28345038279,114,1004906,1,1.99,432,0.0,2305,17,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
188,1906,28628929540,130,1004906,1,1.99,412,0.0,1911,19,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
189,2018,27266977191,24,1004906,1,1.99,402,0.0,1750,4,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
190,2044,28318476220,111,1004906,1,1.99,318,0.0,1235,17,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
191,2208,27398461382,35,1004906,1,1.99,441,0.0,1652,6,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
192,2208,27325695848,29,1004906,1,1.79,441,-0.2,1318,5,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
193,2208,27985267000,84,1004906,1,1.99,441,0.0,1957,13,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
194,2263,28154650725,98,1004906,1,1.79,31401,-0.2,1519,15,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
195,2266,27950453510,82,1004906,1,1.99,367,0.0,1431,12,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
196,2392,27661287561,57,1004906,1,1.0,360,-0.99,1309,9,0.0,0.0,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB
220,13,28282413676,108,902167,2,2.0,323,-0.38,1809,16,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
221,13,29353251079,179,902167,2,2.0,323,-0.38,1104,26,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
222,1708,28294477404,109,902167,1,1.0,327,-0.19,1613,16,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
223,2145,28941755531,151,902167,1,1.0,31582,-0.19,1110,22,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
224,2208,27469140850,41,902167,1,1.0,292,-0.19,1303,7,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
225,2208,27325695848,29,902167,1,1.0,441,-0.19,1318,5,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
226,2208,27985267000,84,902167,1,1.0,441,-0.19,1957,13,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
227,13,28282413676,108,893802,2,1.58,323,0.0,1809,16,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
228,13,28243016571,104,893802,5,3.95,323,0.0,1303,16,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
238,13,28282413676,108,876232,2,6.13,323,0.0,1809,16,-0.55,-0.45,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.25 OZ
239,13,28867814144,147,876232,2,3.55,323,-2.58,2050,22,-1.55,-0.45,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.25 OZ
276,13,29353251079,179,1126899,1,2.59,323,0.0,1104,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
277,13,29095126030,160,1126899,1,2.59,323,0.0,1123,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
278,13,28638856654,131,1126899,1,2.59,323,0.0,1321,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
279,13,28600873629,127,1126899,1,2.59,323,0.0,2019,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
280,13,28243016571,104,1126899,1,2.59,323,0.0,1303,16,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
281,13,28867814144,147,1126899,1,1.59,323,-1.0,2050,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
282,13,28344472232,113,1126899,1,2.59,323,0.0,1545,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
283,13,29033980118,155,1126899,1,1.67,323,-0.92,644,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
284,397,29170415956,165,1126899,1,2.49,367,0.0,1718,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
285,397,28941416273,152,1126899,1,2.49,367,0.0,1821,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
286,397,28391317727,117,1126899,1,2.49,367,0.0,1343,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
287,397,29353729426,180,1126899,1,2.49,367,0.0,1556,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
288,397,28242889359,104,1126899,1,2.49,367,0.0,1516,16,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
289,397,28619042847,129,1126899,1,2.49,367,0.0,1339,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
290,987,27774401638,67,1126899,1,2.49,389,0.0,1313,10,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
291,987,28093463648,93,1126899,1,2.49,389,0.0,2028,14,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
292,1116,28733357155,136,1126899,2,4.64,345,0.0,1610,20,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
293,1116,28629321507,130,1126899,1,2.32,345,0.0,1300,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
294,1610,28009607803,86,1126899,1,2.49,402,0.0,2002,13,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
295,1722,27985226987,84,1126899,2,4.98,296,0.0,1918,13,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
296,1722,28674966779,133,1126899,2,4.98,296,0.0,1850,20,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
297,1722,29035021242,157,1126899,1,1.67,296,-0.82,1622,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
298,1722,28840714174,145,1126899,2,4.98,406,0.0,1823,21,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
299,1722,29299776859,174,1126899,2,4.98,31782,0.0,1906,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
300,1722,28511441569,120,1126899,2,3.34,296,-1.64,1844,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
301,1722,27398972089,36,1126899,1,2.49,296,0.0,2021,6,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
302,1722,27828881766,71,1126899,3,5.0,296,-2.47,1808,11,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
303,2263,27093496395,10,1126899,1,2.59,31401,0.0,1801,2,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
304,13,29353251079,179,1089021,1,1.67,323,-1.12,1104,26,0.0,0.0,69,GROCERY,Private,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,16 OZ
305,13,28243016571,104,1089021,1,1.67,323,-1.12,1303,16,0.0,0.0,69,GROCERY,Private,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,16 OZ
306,13,28867814144,147,1089021,1,1.67,323,-1.12,2050,22,0.0,0.0,69,GROCERY,Private,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,16 OZ
308,13,29353251079,179,1075293,1,6.99,323,-2.3,1104,26,0.0,0.0,1261,GROCERY,National,DOG FOODS,DRY DOG VALUE (PET PRIDE/KLR/G,22 LB
309,13,29353251079,179,1029743,2,5.38,323,0.0,1104,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
310,13,29095126030,160,1029743,2,5.38,323,0.0,1123,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
311,13,28638856654,131,1029743,1,2.69,323,0.0,1321,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
312,13,28511538379,120,1029743,1,1.67,323,-1.02,1925,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
313,13,28600873629,127,1029743,1,2.69,323,0.0,2019,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
314,13,28867814144,147,1029743,1,1.69,323,-1.0,2050,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
315,13,28941535425,152,1029743,1,2.69,323,0.0,905,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
316,13,29033980118,155,1029743,2,3.33,323,-2.05,644,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
317,13,28789652882,143,1029743,1,2.69,323,0.0,1556,21,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
318,13,28788493578,141,1029743,1,2.0,323,0.0,1934,21,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
319,155,28841031645,145,1029743,1,2.49,402,0.0,1450,21,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
320,181,27817011081,70,1029743,1,1.67,327,-0.82,1455,11,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
321,181,29311715786,175,1029743,1,2.49,327,0.0,1310,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
322,192,28243805604,105,1029743,1,2.32,321,0.0,1047,16,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
323,192,28093337131,93,1029743,1,2.32,321,0.0,1535,14,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
324,192,29353508054,179,1029743,1,2.32,321,0.0,1736,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
325,192,28405976884,118,1029743,1,1.67,321,-0.65,1611,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
326,192,28306458135,110,1029743,1,2.32,321,0.0,1753,16,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
327,192,28698207395,135,1029743,1,2.32,321,0.0,1631,20,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
328,192,29157502456,164,1029743,1,2.32,321,0.0,1544,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
329,192,27865352489,74,1029743,1,1.67,321,-0.65,1513,11,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
330,192,28601675864,128,1029743,1,2.32,321,0.0,1144,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
331,192,29035957368,158,1029743,1,1.67,321,-0.65,1505,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
332,192,27534821958,46,1029743,1,2.39,321,0.0,1434,7,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
333,192,27769165920,66,1029743,1,2.32,321,0.0,1129,10,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
334,192,27610173485,53,1029743,1,2.32,321,0.0,1837,8,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
335,192,27950248284,81,1029743,1,2.32,321,0.0,1740,12,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
336,235,28106217637,94,1029743,1,2.49,315,0.0,2121,14,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
337,250,28537412599,123,1029743,1,1.67,339,-0.82,2102,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
338,250,29094645949,159,1029743,1,1.67,339,-0.82,1248,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
339,250,28941085841,151,1029743,1,2.49,339,0.0,1210,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
340,250,28364466947,115,1029743,1,2.49,448,0.0,1721,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
341,250,28282537567,108,1029743,1,2.0,339,0.0,2028,16,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
342,250,29194836685,167,1029743,1,2.49,339,0.0,1548,25,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
343,397,29170415956,165,1029743,1,2.49,367,0.0,1718,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
344,397,28941416273,152,1029743,1,2.49,367,0.0,1821,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
345,397,28537746977,124,1029743,1,1.67,367,-0.82,2032,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
346,472,28024488531,88,1029743,1,2.49,389,0.0,1824,13,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
347,472,28418105489,119,1029743,1,1.67,389,-0.82,1037,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
348,472,29354201363,180,1029743,1,2.49,389,0.0,1238,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
349,472,27889188392,76,1029743,1,2.49,389,0.0,1907,12,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
350,472,28331738109,112,1029743,1,2.49,389,0.0,1922,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
351,472,29238792211,169,1029743,1,2.49,389,0.0,1645,25,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
352,472,27554018374,48,1029743,1,2.49,389,0.0,1948,8,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
353,472,28941937397,152,1029743,1,2.49,389,0.0,1557,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
354,472,29142046895,163,1029743,1,2.49,389,0.0,1515,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
355,472,29277576506,173,1029743,1,2.49,389,0.0,1306,25,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
356,472,28538230722,124,1029743,1,1.67,389,-0.82,1113,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
357,472,27721173055,62,1029743,1,2.49,389,0.0,1911,10,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
358,510,29124850655,162,1029743,1,2.49,31862,0.0,1226,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
359,511,28853490561,146,1029743,1,2.49,316,0.0,1048,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
360,511,28919076865,149,1029743,2,4.98,316,0.0,1613,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
361,511,29035696974,158,1029743,2,3.34,316,-1.64,1520,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
362,511,27314151678,28,1029743,3,5.0,316,-2.47,1645,5,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
363,511,29019161828,154,1029743,2,3.33,316,-1.65,1641,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
364,511,28154507068,98,1029743,1,2.49,316,0.0,1653,15,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
365,511,28787923177,140,1029743,1,2.49,316,0.0,2102,21,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
366,511,28331381862,112,1029743,1,2.49,316,0.0,1620,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
367,511,28243552361,105,1029743,1,2.49,316,0.0,1814,16,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
368,511,27828976990,71,1029743,3,5.0,316,-2.47,1619,11,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
369,511,28405736890,118,1029743,3,5.0,316,-2.47,1630,18,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
370,511,28235287382,101,1029743,1,2.49,316,0.0,1617,15,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
371,646,29170471587,165,1029743,2,4.98,408,0.0,1459,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
372,646,29094450287,159,1029743,2,3.34,408,-1.64,1032,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
373,646,27768827678,66,1029743,1,2.69,408,0.0,1908,10,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
374,890,27785820241,68,1029743,1,2.32,403,0.0,923,10,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
375,890,29035952734,158,1029743,1,1.67,403,-0.65,1850,23,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
376,890,28391682381,117,1029743,1,2.32,403,0.0,1920,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
377,956,28790616948,144,1029743,1,2.32,345,0.0,1649,21,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
378,979,27950435823,82,1029743,2,4.64,364,0.0,1313,12,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
379,979,27421347483,37,1029743,2,4.98,368,0.0,2137,6,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
380,979,27841136518,72,1029743,1,1.67,368,-0.82,1720,11,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
381,979,27266682626,24,1029743,1,2.49,368,0.0,2148,4,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
382,979,27768997935,67,1029743,1,2.49,368,0.0,17,10,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
383,979,27901015754,77,1029743,1,2.49,368,0.0,1354,12,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
384,979,28379346034,116,1029743,1,2.49,368,0.0,1325,17,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
385,979,27334107805,30,1029743,1,1.67,368,-0.82,2158,5,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
386,979,29114556601,161,1029743,1,2.32,364,0.0,1827,24,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
387,979,28853586653,146,1029743,1,2.49,368,0.0,1750,22,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
388,979,29329871910,176,1029743,1,2.49,368,0.0,1916,26,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
389,979,28600741496,127,1029743,1,2.32,364,0.0,1659,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
390,1108,28639092603,131,1029743,1,2.49,363,0.0,1652,19,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
391,1116,27649467670,56,1029743,1,2.32,345,0.0,1922,9,0.0,0.0,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
